file_id,aritfact_id,slug,img_key,document_type,is_journal_article,reason,is_csis
1594601,614344,a-dialogue-on-a-just-and-managed-transition-to-a-paris-aligned-low-carbon-future,artifacts/artifact/img/fd9d6c75-1642-41db-bbd7-09eb5e5b2dc3.jpg,discussion paper,false,"Labeled as a discussion paper, lacks journal article structure",false
32135330,31235512,inequality-and-happiness,artifacts/file/img/2c78583846b8ef729971b6d6fee3364a.png,discussion paper,false,"Labeled as a discussion paper, not a journal article",true
31868111,30968293,the-fundamental-role-of-cflip-in-controlling-apoptosis-in-breast-epithelial-cells,artifacts/file/img/a63a08ad20aa606e8e9d5bc9970c426c.png,doctoral thesis,false,"Labeled as 'Tesis Doctoral', includes author and institution",true
32232179,31332361,mechanisms-and-stochastic-dynamics-of-transport-in-darcy-scale-heterogeneous-porous-media,artifacts/file/img/3e5cc6f2598e7c47db51548264e109fe.png,doctoral thesis,false,Labeled as Doctoral Thesis on the cover,true
32267736,31367918,analysis-of-ornithodoros-moubata-saliva-and-production-of-recombinant-antigens-for-serological-tests-and-anti-tick-vaccines,artifacts/file/img/8f62bebb644cc4293497206abdc8c5b6.png,doctoral thesis,false,Labeled as a doctoral thesis from a university,true
32330145,31430327,h2o2-biotransformations-of-industrial-interest-catalyzed-by-fungal-peroxygenases,artifacts/file/img/a898f685c3ed6b567eeb13ee0832c912.png,doctoral thesis,false,Labeled as a doctoral thesis on the cover,true
45434352,44535443,design-synthesis-and-structure-of-helical-domains,artifacts/file/img/f9a68cae808624fd00dda81108610fad.png,doctoral thesis,false,"Labeled as 'Tesis Doctoral', includes university and department details",true
31900449,31000631,the-constellation-orion,artifacts/file/img/af4e844b8a75e5a27383beea3c2626a2.png,educational article,false,"Contains educational content and experiment description, not academic formatting",true
32297072,31397254,build-a-galena-radio-to-explore-the-universe,artifacts/file/img/9ece94bc82be7865c778580fbbd22ffc.png,educational article,false,"Contains educational content, not formatted as a journal article",true
32345084,31445266,3d-constellations,artifacts/file/img/26de97f144eb0fd0e82931fbc423b4c6.png,educational article,false,"Contains educational content and instructions, not academic formatting",true
32343032,31443214,science-for-all,artifacts/file/img/48ac83b89c112c0ecfcfcf6afbd30c5a.png,educational course material,false,"Contains course title, introduction, and target audience information",true
32140982,31241164,playing-with-water,artifacts/file/img/f1b814549352e16a36a74c705e3411c5.png,educational curriculum,false,Contains educational objectives and curriculum details,true
45304593,44405680,didactic-guide-to-the-school-scientific-calendar-2023,artifacts/file/img/484e2ebdbe64f4f39f53c774ef533722.png,educational guide,false,"Titled 'Guía Didactica', not academic formatting",true
32325632,31425814,pequecientificos,artifacts/file/img/8b6332da4288c62f22d130ce87b8068b.png,educational magazine,false,Contains child drawings and educational content layout,true
32302755,31402937,light-colors,artifacts/file/img/30947632ac1a2cad0af278c750152f0f.png,educational report,false,"Contains educational content and structured sections, not academic formatting",true
45279597,44380684,molecular-physics,artifacts/file/img/4391eddd499cca9406aaf1cc393ec4e7.png,educational slide,false,Contains educational content and visual layout typical of a slide,true
32093145,31193327,la-gomera-giant-lizard,artifacts/file/img/8abcebca9557c9993a4e67e18b063fe5.png,encyclopedia entry,false,"Part of an encyclopedia, not a journal article",true
32096167,31196349,spanish-sparrow,artifacts/file/img/327f533347168df388ff53e18c433183.png,encyclopedia entry,false,"Part of an encyclopedia, not a journal article",true
32230881,31331063,carpetana-lizard,artifacts/file/img/ff0789670527a434f7b1b8623fcd81af.png,encyclopedia entry,false,"Part of an encyclopedia, not a journal article",true
32323510,31423692,european-smooth-snake,artifacts/file/img/e34d2d249923ba12cee8ce562b6e7cb2.png,encyclopedia entry,false,"Part of an encyclopedia, not a journal article",true
32350299,31450481,rissos-dolphin,artifacts/file/img/06025abfd09d70372180596167835af8.png,encyclopedia entry,false,"Part of an encyclopedia, lacks journal article structure",true
10441708,9552541,andalucia-celebra-el-24-de-septiembre-la-noche-europea-de-ls-investigadors-con-actividades-presenciales-y-virtuales,artifacts/file/img/a850249877fd141976388b4ea1e3669b.png,event announcement,false,Announces an event with details and activities,true
45203878,44304965,vii-course,artifacts/file/img/ccbfb3e682913a8766c4598c08cdfb6d.png,event flyer,false,"Contains event details and schedule, not academic formatting",true
32256134,31356316,the-royal-navy-and-the-hispanic-world-in-the-18th-century,artifacts/file/img/a8c7fcefebc66b5ceb8a41b789f2c864.png,event invitation,false,Invitation to a book presentation event,true
32084760,31184942,imperial-ambassadors-in-madrid-and-their-residences-in-the-czech-lands,artifacts/file/img/d833fba74013107dadf32516eaf89a1e.png,event poster,false,"Contains event details and date, not academic formatting",true
32318152,31418334,sculpting-the-book,artifacts/file/img/7403a1778ab7647ac783e55ff5b7d37a.png,event poster,false,"Advertises a workshop with date, location, and contact info",true
31941832,31042014,doctoral-studies-seminar-schedule-march,artifacts/file/img/491abfac98e23a5573ec6e8fa47804c9.png,event program,false,Contains event title and organizing institutions,true
1219549,303229,our-unhealthy-democracy,artifacts/artifact/img/f270cd16-ade0-4211-acf3-1f7b049c2f17.jpg,executive summary,false,"Labeled as executive summary, not a full journal article",false
45228102,44329189,sgraffito-decorated-jars-from-algeciras,artifacts/file/img/71dbf4dabb686d7e744ae1ec60f2b629.png,exhibition catalog,false,Titled as a catalog for an exhibition,true
1144975,285027,environmental-and-health-risks-of-microplastic-pollution,artifacts/artifact/img/ad98be68-2c13-44af-b909-e91897057d7c,expert report,false,Labeled as an independent expert report by a scientific group,false
1219512,303209,inequitable-exposure-to-air-pollution-from-vehicles-in-the-northeast-and-mid-atlantic,artifacts/artifact/img/b2a4c9d8-5823-4928-ab40-6228d096bcc5.jpg,fact sheet,false,Labeled as 'FACT SHEET' with summary information.,false
1219513,303209,inequitable-exposure-to-air-pollution-from-vehicles-in-the-northeast-and-mid-atlantic,artifacts/artifact/img/b2a4c9d8-5823-4928-ab40-6228d096bcc5.jpg,fact sheet,false,Labeled as 'FACT SHEET' with summary information.,false
1219538,303222,clean-fuels-for-the-midwest,artifacts/artifact/img/9ab66c40-9686-4f98-9d69-52f6ea7517bd.jpg,fact sheet,false,"Labeled as a fact sheet, not academic formatting",false
1219544,303226,inequitable-exposure-to-air-pollution-from-vehicles-in-california-2019,artifacts/artifact/img/d63ab9c8-8f58-4278-8197-5d2962e79803.jpg,fact sheet,false,"Labeled as a fact sheet, not academic formatting",false
1219622,303194,fighting-corruption-promoting-evidence,artifacts/artifact/img/86fed8ed-776b-4330-b70e-73aed209bc8e.jpg,fact sheet,false,"Labeled as a fact sheet, lacks academic formatting",false
1219628,303255,why-new-york-state-needs-a-clean-transportation-system,artifacts/artifact/img/70556833-7327-42fb-8708-84813da29c27.jpg,fact sheet,false,"Labeled as a fact sheet, not academic formatting",false
1219639,303266,climate-change-extreme-precipitation-and-flooding,artifacts/artifact/img/a86df472-8622-42d7-aa81-f53e6aa31497.jpg,fact sheet,false,"Labeled as a fact sheet, not academic formatting",false
1219644,303209,inequitable-exposure-to-air-pollution-from-vehicles-in-the-northeast-and-mid-atlantic,artifacts/artifact/img/b2a4c9d8-5823-4928-ab40-6228d096bcc5.jpg,fact sheet,false,Labeled as 'FACT SHEET' with summary information.,false
1219869,303354,confronting-climate-change-in-oregon,artifacts/artifact/img/ebc850db-4d2e-4293-9a07-1b944de2dddf.jpg,fact sheet,false,"Labeled as a fact sheet, not academic formatting",false
1219873,303365,confronting-climate-change-in-washington,artifacts/artifact/img/93467108-d4e1-424c-9b6f-d7fd03e1158b.jpg,fact sheet,false,"Labeled as a fact sheet, not academic formatting",false
1686147,812767,covid-19-underscores-the-need-for-voting-reform,artifacts/artifact/img/51b440f6-0e34-46d8-8344-7fc61e63698a.jpg,fact sheet,false,"Labeled as fact sheet, contains summarized information and statistics.",false
1686149,812767,covid-19-underscores-the-need-for-voting-reform,artifacts/artifact/img/51b440f6-0e34-46d8-8344-7fc61e63698a.jpg,fact sheet,false,"Labeled as fact sheet, lacks academic formatting",false
1686150,812767,covid-19-underscores-the-need-for-voting-reform,artifacts/artifact/img/51b440f6-0e34-46d8-8344-7fc61e63698a.jpg,fact sheet,false,"Labeled as fact sheet, contains summarized information and statistics.",false
32233685,31333867,grants-and-subsidies-for-technological-innovation-and-commerce-in-the-community-of-madrid-2003,artifacts/file/img/e25c42847e66ee6010e1edabc41e1b5d.png,government bulletin,false,Contains official notices and administrative information,true
32346662,31446844,minutes-of-the-130th-session-of-the-austrian-national-council-1998,artifacts/file/img/8265b0569302e685bd92c3513472c6ce.png,government document,false,Contains government meeting details and date,true
32096836,31197018,postdoctoral-fellowships-abroad-2019,artifacts/file/img/69adf6beb82139d024bd206de2af0e65.png,grant application template,false,Contains grant details and verification checklist,true
1464923,490007,conseils-sur-le-port-du-masque-dans-le-cadre-de-la-covid-19,artifacts/artifact/img/c6fd2b9c-3dbe-4f30-b9be-baac07831ccd.jpg,guidance document,false,"Contains guidelines and organizational branding, not academic formatting",false
1514779,538170,laboratory-testing-for-coronavirus-disease-2019-covid-19-in-suspected-human-cases,artifacts/artifact/img/804c57f8-3462-4614-989f-bdbf7f44bc90.jpg,guidance document,false,"Contains guidance title, date, and organizational logo",false
1514832,538203,infection-prevention-and-control-for-the-safe-management-of-a-dead-body-in-the-context-of-covid-19,artifacts/artifact/img/0bf66b47-c03f-4dfa-9f71-c8134ca01982.jpg,guidance document,false,"Contains guidance, not structured as a journal article",false
1514840,538203,infection-prevention-and-control-for-the-safe-management-of-a-dead-body-in-the-context-of-covid-19,artifacts/artifact/img/0bf66b47-c03f-4dfa-9f71-c8134ca01982.jpg,guidance document,false,Contains guidelines and organizational branding,false
1514841,538203,infection-prevention-and-control-for-the-safe-management-of-a-dead-body-in-the-context-of-covid-19,artifacts/artifact/img/0bf66b47-c03f-4dfa-9f71-c8134ca01982.jpg,guidance document,false,Contains guidelines and organizational branding,false
1514842,538203,infection-prevention-and-control-for-the-safe-management-of-a-dead-body-in-the-context-of-covid-19,artifacts/artifact/img/0bf66b47-c03f-4dfa-9f71-c8134ca01982.jpg,guidance document,false,"Contains guidance, not academic formatting or abstract",false
1514891,538268,guidance-on-covid-19-for-the-care-of-older-people-and-people-living-in-long-term-care-facilities-other-non-acute-care-facilities-and-home-care,artifacts/artifact/img/45c6a8ea-83ee-405e-9aa5-88a96fd3e6a1.jpg,guidance document,false,Contains guidance title and organizational branding,false
1514914,538300,rational-use-of-personal-protective-equipment-for-coronavirus-disease-covid-19-and-considerations-during-severe-shortages,artifacts/artifact/img/4d23ca38-95d0-4519-810c-d35d585c1ea6.jpg,guidance document,false,"Contains guidance, not structured as a journal article",false
1514916,538286,renforcer-la-preparation-a-lepidemie-de-covid-19-dans-les-villes-et-autres-milieux-urbains,artifacts/artifact/img/b6f867ef-1081-4d3f-a102-3ec1ade9cb32.jpg,guidance document,false,"Title suggests guidelines for local authorities, not academic research",false
1514922,538293,recommendations-to-member-states-to-improve-hand-hygiene-practices-to-help-prevent-the-transmission-of-the-covid-19-virus,artifacts/artifact/img/c9eb9c70-46b5-4f27-b135-998c733620c5.jpg,guidance document,false,Contains recommendations and guidance from a health organization,false
1514923,538293,recommendations-to-member-states-to-improve-hand-hygiene-practices-to-help-prevent-the-transmission-of-the-covid-19-virus,artifacts/artifact/img/c9eb9c70-46b5-4f27-b135-998c733620c5.jpg,guidance document,false,Contains recommendations and guidance from a health organization,false
1514924,538293,recommendations-to-member-states-to-improve-hand-hygiene-practices-to-help-prevent-the-transmission-of-the-covid-19-virus,artifacts/artifact/img/c9eb9c70-46b5-4f27-b135-998c733620c5.jpg,guidance document,false,Contains recommendations and guidance from a health organization,false
1514925,538300,rational-use-of-personal-protective-equipment-for-coronavirus-disease-covid-19-and-considerations-during-severe-shortages,artifacts/artifact/img/4d23ca38-95d0-4519-810c-d35d585c1ea6.jpg,guidance document,false,"Contains guidance, not structured as a journal article",false
1514932,538300,rational-use-of-personal-protective-equipment-for-coronavirus-disease-covid-19-and-considerations-during-severe-shortages,artifacts/artifact/img/4d23ca38-95d0-4519-810c-d35d585c1ea6.jpg,guidance document,false,"Contains guidance, not structured as a journal article",false
